1581797777.3920197,0.37866954015408066,-2.554554932955289,0.08614634489326015,3.1373500392992226,-0.14098236150758484,-1.7194070961985322,0.0,0.0
1581797777.3974054,0.3786946831161262,-2.554546029183228,0.08609108102353692,3.1375344620907115,-0.14109586162325588,-1.7193911130028687,1096.0,1512.0
1581797777.4067886,0.3787153905093848,-2.5545543645003375,0.08614279421433856,3.1374518747182365,-0.1409770494483747,-1.7192966015347173,1096.0,1512.0
1581797777.4071393,0.37869405332967515,-2.5545722559792994,0.08617661238323195,3.137419157883884,-0.14070195372611133,-1.719015366880054,1096.0,1512.0
1581797777.412313,0.3786951759153538,-2.554594649299997,0.08621484972629084,3.1374564380677477,-0.14098061895687178,-1.7193403206631885,1100.0,1508.0
1581797777.4165497,0.3786905052460576,-2.554578049064697,0.08620746156235735,3.137338680348715,-0.1408637964451203,-1.7193083903925634,1100.0,1508.0
1581797777.4217231,0.3787263954745165,-2.5545660053330064,0.08617240493637901,3.137487556040294,-0.1410580087906449,-1.7193920815915762,1100.0,1508.0
1581797777.4220428,0.3786009960942788,-2.5544569132035746,0.08620326720812294,3.137443612525791,-0.14094915058989083,-1.719463927566386,1100.0,1508.0
1581797777.427113,0.37870284718222536,-2.554602737871296,0.0862476981667648,3.1374348950365145,-0.14092462752477306,-1.7193045679921988,1100.0,1508.0
1581797777.431445,0.3787304635166151,-2.554551482828808,0.08619923246302603,3.1374398941925996,-0.1409717809772844,-1.719295727669344,1100.0,1508.0
1581797777.4369032,0.3787120165920689,-2.5545481527303875,0.0861541474449361,3.1375641544281003,-0.14080501718385224,-1.7190727549529088,1096.0,1512.0
1581797777.4417555,0.3787119672680206,-2.554560055306097,0.08618364887073787,3.1375331018614045,-0.1410268538575317,-1.719333629243889,1096.0,1512.0
1581797777.4420562,0.3786822780944496,-2.5545394001011807,0.08618260150027651,3.137435756572621,-0.14087424429092898,-1.7193225487895185,1096.0,1512.0
1581797777.4515996,0.37873863445382144,-2.554556588343545,0.08639533954606884,3.135990056677725,-0.1400851793310247,-1.7192712415626241,1096.0,1512.0
1581797777.4519103,0.37867002274577966,-2.5545569005584476,0.08609414854742767,3.136986973434061,-0.14099803390057927,-1.7193727048065617,1100.0,1512.0
1581797777.4567292,0.3787306062908241,-2.554457447382526,0.0862913129223827,3.1361536240906274,-0.14023054726680145,-1.7193867071788085,1100.0,1512.0
1581797777.457055,0.37866103616986885,-2.554562341545086,0.08618694337737524,3.137360347699244,-0.1408632418251511,-1.7192595893663225,1100.0,1512.0
1581797777.4664564,0.37865256366150546,-2.554499268550657,0.086120567405388,3.137504087294242,-0.14072468062765603,-1.7190165082656415,1096.0,1508.0
1581797777.4667602,0.3787254463330078,-2.554550604749395,0.0863102015022339,3.1359868014580967,-0.14042535969924202,-1.7196256994955557,1096.0,1508.0
1581797777.4716036,0.3786657543687871,-2.5545266999577274,0.08616601074317738,3.1372646995763556,-0.14056759642578578,-1.7190407957017857,1096.0,1508.0
1581797777.4719033,0.3787117206348432,-2.55450986444146,0.08612911810662054,3.137421442013882,-0.14064919457220226,-1.7190136949095134,1096.0,1508.0
1581797777.481694,0.3786921057351526,-2.5545325930161358,0.08616155819853248,3.13738125104214,-0.14086771157763947,-1.7193044591980702,1100.0,1512.0
1581797777.487139,0.37867543893274264,-2.5545738963055893,0.08620398979087254,3.1373489580382015,-0.14083434575309442,-1.7193289159828846,1100.0,1512.0
1581797777.4909973,0.3786724561047809,-2.554522932733181,0.08610116174634196,3.1370110871900843,-0.14094009082256767,-1.71939889426953,1092.0,1512.0
