1581794826.0774796,-0.20307954868196934,-2.1778777883778804,0.08949767520384103,-3.0285931114716975,-0.09283972572386814,-0.8045489975745544,0.0,0.0
1581794826.0777943,-0.2031249011302906,-2.1779114529955437,0.08957236928265362,-3.0289547511196027,-0.09301866682830331,-0.8044054780233846,0.0,0.0
1581794826.088235,-0.2030958768641548,-2.1779339377542617,0.08957779754360738,-3.028957264899246,-0.09296527235202022,-0.8044148014329494,1096.0,1932.0
1581794826.0887399,-0.20315727350354068,-2.1778721866952804,0.08957852974205659,-3.029088490769191,-0.09310764851692094,-0.8048072644332428,1096.0,1932.0
1581794826.0926092,-0.20315941775821617,-2.1778912932589782,0.08957769552552326,-3.0290135942076137,-0.09307342965042792,-0.8047721163514149,1096.0,1932.0
1581794826.1030586,-0.20314013113823864,-2.177872108703965,0.08961214343628465,-3.0291239728195354,-0.09310779518763429,-0.804735246558439,1100.0,1932.0
1581794826.1035218,-0.2031544242741064,-2.1778718298712145,0.08961874902830264,-3.02916644600398,-0.09312413389666012,-0.8047257374032135,1100.0,1932.0
1581794826.1075249,-0.20315270495298776,-2.177900095985973,0.08961692083343191,-3.0290279427163056,-0.09309562041497559,-0.804783609844815,1100.0,1932.0
1581794826.1128807,-0.20308386928426014,-2.1778241978745556,0.08973673335124902,-3.028876750413628,-0.0926434721464702,-0.8049171652829266,1100.0,1928.0
1581794826.117992,-0.20308417500722256,-2.1778006864803876,0.08972018179190086,-3.0288964962691125,-0.09264835746857565,-0.8048449404778996,1100.0,1928.0
1581794826.1182988,-0.20315531945861814,-2.1778999696760204,0.08963851229666418,-3.0290874094832314,-0.09299148439130271,-0.8047053442021714,1100.0,1928.0
1581794826.1331336,-0.20315207260568086,-2.177871593688213,0.08962904893315761,-3.029062598093737,-0.09313122851580366,-0.8047953234729732,1100.0,1928.0
1581794826.1478496,-0.20309547478004458,-2.1779768747972157,0.08962602596330317,-3.0289139356660546,-0.09305284284070969,-0.8044314158628776,1100.0,1932.0
1581794826.1481755,-0.20318437074671628,-2.1779143722929257,0.08961961893852893,-3.029047230744516,-0.09304476407966257,-0.8047464056359752,1104.0,1928.0
1581794826.15207,-0.20318726985738567,-2.177840091067361,0.08959084455454999,-3.029048475625414,-0.09310460719457223,-0.8048195911486606,1104.0,1928.0
1581794826.1629803,-0.20320217615092032,-2.1778331167424594,0.08959178355282499,-3.0290799536796102,-0.09310693548028072,-0.8047417856006011,1096.0,1928.0
1581794826.167192,-0.20313402859194385,-2.17796612571074,0.08959352511104574,-3.0288762777658396,-0.09303227201156954,-0.8043972295892146,1096.0,1928.0
1581794826.17241,-0.2031448859570877,-2.1779803611598014,0.0895802347369405,-3.028840710007161,-0.09306148440530083,-0.804507819263987,1096.0,1928.0
1581794826.1776736,-0.20313838338388474,-2.177939856304456,0.08958051491433153,-3.028896284691185,-0.09302267050815786,-0.8044428827456078,1096.0,1928.0
1581794826.1779826,-0.20311866625716157,-2.177962648325169,0.0895601660027632,-3.028792464927076,-0.09324303779064486,-0.8044966051711414,1096.0,1932.0
1581794826.1872492,-0.2031352006596642,-2.177928348087502,0.08955247641201666,-3.0289379426649075,-0.09312638707943939,-0.8044620154014576,1096.0,1932.0
1581794826.1928272,-0.2031337695077188,-2.1779254294408745,0.08956766825049893,-3.0288539154466596,-0.09307918226117129,-0.8045059268420499,1100.0,1928.0
1581794826.196834,-0.20313219626347487,-2.1779059455379577,0.08955005900276289,-3.02888179685202,-0.09307545394121874,-0.8044158181222292,1100.0,1928.0
1581794826.2021904,-0.20317613262667283,-2.1778341908814234,0.08954921120230046,-3.028962592000156,-0.0930564081770359,-0.8047114089358176,1100.0,1928.0
1581794826.2076378,-0.2030736830166202,-2.177910036985656,0.08952908480725298,-3.0286527315413325,-0.09283821745813907,-0.8044720844786066,1100.0,1928.0
1581794826.2171013,-0.20309311385182552,-2.1779238014031383,0.08957485622313668,-3.0289747021285875,-0.09311878781243114,-0.8045735992784824,1100.0,1928.0
1581794826.222258,-0.20308886849222224,-2.1779481179036972,0.0896079681720932,-3.0289975754923253,-0.09307798395869898,-0.8044521871808853,1092.0,1924.0
