1582686199.833406,0.4994611942490698,3.46679208096395,0.08098859712386722,-3.100788070758473,-0.18309715180445102,-1.330164508258938,1095,1519,12.07,0
1582686199.843285,0.49950652469401186,3.4666023043510332,0.08062324728129042,-3.1017739879591963,-0.18391594693155028,-1.329821386506067,1096,1520,12.07,0
1582686199.8533459,0.4995362131907372,3.466574235248334,0.08064745793831883,-3.101651797397809,-0.18381545228296425,-1.3297271931430326,1096,1520,12.07,0
1582686199.863284,0.4994569206711977,3.466800313939642,0.08099998085054501,-3.1007520160818665,-0.18301645138890735,-1.3301173327270839,1096,1520,12.07,0
1582686199.8734453,0.49954617786384153,3.4665853083426446,0.08062815607911158,-3.1016935653566016,-0.18390066576723343,-1.3297354075657462,1096,1520,12.07,0
1582686199.883249,0.4995500675927179,3.4666212553820897,0.08066500426343666,-3.101585809191802,-0.1838424308849203,-1.3298175795269347,1096,1520,12.07,0
1582686199.8933191,0.49955373337845194,3.466600848225002,0.08067559239766361,-3.1015695711308413,-0.18382976456860314,-1.32976679523019,1096,1520,12.07,0
1582686199.903306,0.499510253014273,3.4666382778414713,0.08067209895369157,-3.1016234216690384,-0.18384818259612673,-1.3298490673945338,1096,1520,12.07,0
1582686199.9136488,0.49953427243989446,3.4665952118523515,0.08065690131552372,-3.1016561750750173,-0.18381040661816983,-1.3297545221051914,1096,1520,12.07,0
1582686199.923289,0.4995379760463842,3.466624326575016,0.08068664268318967,-3.1015338989670154,-0.18373302789183868,-1.3298106372155325,1096,1520,12.07,0
1582686199.9334025,0.4995363529806226,3.4666075985578377,0.08064891292363544,-3.1015992368654257,-0.18382665296546805,-1.3298226050630058,1096,1520,12.07,0
1582686199.9433222,0.4995578336764207,3.466656595758305,0.08079473426980283,-3.1011419397055153,-0.18349758002065567,-1.3297981177042233,1096,1520,12.07,0
1582686199.9533288,0.4995431100321574,3.466595138113576,0.08067974971544976,-3.1015582707107296,-0.18382004746262467,-1.3297724785298775,1096,1520,12.07,0
1582686199.9633517,0.499540129626014,3.466576488106201,0.08064223149429209,-3.1015439234243805,-0.18384333477974377,-1.3297409071694626,1096,1520,12.07,0
1582686199.9734066,0.4995458702810648,3.466582447461099,0.08065215366994925,-3.101579077917793,-0.1838201621204387,-1.3297892251889696,1096,1520,12.07,0
1582686199.983378,0.4995471909707663,3.4665908609771017,0.08064880119508712,-3.1015519013520354,-0.18382489861606996,-1.32975654187312,1096,1520,12.07,0
1582686199.9933245,0.49952577955408384,3.466761651603876,0.08095996144425249,-3.1008846212604046,-0.18317713343580336,-1.3299894496995988,1096,1520,12.07,0
