1582688687.26127,0.17242242942585462,2.1713938496771275,0.09089723646494162,-3.124252613390877,-0.1188312364068718,-1.626684219163582,1096,1770,12.67,0
1582688687.2709115,0.17241564981519383,2.171384805902781,0.09089478699788894,-3.124181035501232,-0.11880904793426798,-1.626684631430319,1095,1769,12.68,0
1582688687.280953,0.17243799235835042,2.1713876537740413,0.09089078078097552,-3.124221536449953,-0.11870907555974888,-1.6265778421184445,1095,1769,12.68,0
1582688687.2908876,0.17241899891231477,2.1713600926020105,0.09089168317388177,-3.1242805140342425,-0.11880215807105499,-1.6266948998060446,1095,1769,12.68,0
1582688687.3009665,0.1724401173448344,2.1713646600737313,0.0908909083091127,-3.1242431897594973,-0.11868946037000362,-1.6265768356072416,1095,1769,12.68,0
1582688687.3111742,0.17241249995676453,2.1713508885729236,0.09087237338998894,-3.1242448862671592,-0.11879023505019572,-1.6266750665288288,1095,1769,12.68,0
1582688687.3212202,0.17242586815128697,2.171386601443577,0.0909017609481411,-3.1242617573721567,-0.11879222368023479,-1.6266969165684892,1095,1769,12.68,0
1582688687.3309271,0.1724396222431162,2.171414533878389,0.0909092721377945,-3.124180271227686,-0.11871979545318441,-1.6265898399798033,1095,1769,12.68,0
1582688687.3410587,0.17242560809201368,2.171407841225465,0.09090702171893181,-3.12425692879435,-0.11882246187799722,-1.626706419722647,1095,1769,12.68,0
1582688687.3509936,0.1724447201492367,2.171402551267843,0.09091386172746542,-3.1242254530252493,-0.11876473766298457,-1.6266936023984442,1095,1769,12.68,0
1582688687.3609977,0.1724199503698468,2.171393923330966,0.09091042844043833,-3.124202371669722,-0.11877795783849568,-1.6267171033694685,1095,1769,12.68,0
1582688687.3709269,0.172426223504106,2.171377982314542,0.09087228430110826,-3.124280979816148,-0.11881452140543299,-1.6267058885513368,1095,1769,12.68,0
1582688687.3810427,0.1724227808601494,2.171370707771054,0.0908772051040069,-3.124125005958061,-0.11878089721689004,-1.6266903095151928,1095,1769,12.68,0
1582688687.3910022,0.17242069541730012,2.171375491834143,0.09089827072289115,-3.124240341660018,-0.11881197244498856,-1.6266642475038742,1095,1769,12.68,0
1582688687.400915,0.17243281277729,2.1713690762583147,0.09089229169267947,-3.1242279194081335,-0.11884574238754154,-1.6266637121103944,1095,1769,12.68,0
1582688687.4109068,0.17242121760213264,2.1713742749909906,0.09089607688704605,-3.124238611267885,-0.11884216349897671,-1.6266374934370404,1095,1769,12.68,0
1582688687.4210646,0.1724544301621395,2.1713981556694164,0.09088738596416258,-3.124201137812503,-0.11873295822486803,-1.6265595116462541,1095,1768,12.68,0
1582688687.4310439,0.17242732926526363,2.1713768756141825,0.09088699789620672,-3.124215961562638,-0.11881160650510211,-1.62664691612072,1095,1768,12.68,0
1582688687.4411058,0.17243693676547933,2.171393402711281,0.09089693570803943,-3.1241482432859295,-0.11878164300785803,-1.6266959881688086,1094,1768,12.68,0
1582688687.451119,0.17241597396888478,2.1713839715368164,0.09088420340463445,-3.124190873266093,-0.11878480689418303,-1.6267208142478393,1094,1768,12.68,0
1582688687.4608352,0.17241553946805888,2.1713772691662125,0.09089632822303559,-3.1240982415635092,-0.1187969108744153,-1.6266796635492098,1095,1769,12.68,0
1582688687.471006,0.17242748342343517,2.171357871814229,0.09089780368164471,-3.1242582177038405,-0.11879757128876337,-1.6266444604148913,1095,1769,12.68,0
1582688687.4809291,0.17241825591907034,2.1713890785953587,0.09091760750181059,-3.1242356043129047,-0.11882098013457157,-1.6266846211760726,1095,1769,12.68,0
1582688687.4909246,0.1724299962910657,2.1713787443252324,0.09089781480330665,-3.1242049219427344,-0.11883391746800144,-1.6266743341144208,1095,1769,12.68,0
1582688687.5012124,0.17243350640851676,2.171376497225747,0.09087084124844376,-3.124247434642297,-0.118832025277072,-1.6266835940793034,1094,1768,12.67,0
1582688687.5109034,0.1724447092719955,2.171382861886724,0.09087650972250955,-3.124199744847444,-0.11881541272804738,-1.6266761767651958,1094,1768,12.67,0
1582688687.520893,0.17243760774773814,2.171403253709836,0.09089326096046754,-3.12418897887512,-0.11878145807389237,-1.6266866484402103,1096,1769,12.67,0
1582688687.5311968,0.17243162562694778,2.17137163385625,0.09089263329931974,-3.1242043258205756,-0.11879021950874925,-1.6266534252674456,1096,1769,12.67,0
1582688687.5408702,0.17241634104429057,2.171401135512296,0.09092275298505247,-3.1242010490063272,-0.1187774651963996,-1.6267043909791503,1094,1768,12.68,0
1582688687.5512383,0.1724349769504584,2.1714096594874586,0.09094391747841804,-3.1241904017725233,-0.11867599295117873,-1.6265674618349732,1094,1768,12.68,0
1582688687.5612793,0.17243338351764484,2.1714484821917948,0.09097495762958507,-3.1244671082047724,-0.11867951650725903,-1.6268097767906506,1095,1769,12.68,0
1582688687.5709858,0.17243107618419276,2.171385815656267,0.09091198223339869,-3.124172672196409,-0.11879497114029232,-1.626702850831971,1095,1769,12.68,0
1582688687.5809586,0.17243027346911943,2.171374664951198,0.09088878896517075,-3.1241617050757324,-0.11880024449657689,-1.626692401496969,1095,1769,12.68,0
1582688687.5908837,0.1724242069231816,2.1713752206645958,0.09087908497533095,-3.124221630154302,-0.11881798533293564,-1.6266869040640894,1095,1769,12.68,0
